"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2266",26.7525005340576,26.7574996948242,26.2049999237061,26.3150005340576,163649200,23.8940525054932
"2267",25.6525001525879,26.3425006866455,25.5,26.3374996185303,270597600,23.9144763946533
"2268",26.4375,26.4624996185303,25.6025009155273,25.6774997711182,223164000,23.3151969909668
"2269",25.1399993896484,25.5925006866455,24.9675006866455,25.1749992370605,273829600,22.8589324951172
"2270",24.6700000762939,25.0324993133545,24.1075000762939,24.1124992370605,324377600,21.8941802978516
"2271",24.6375007629395,24.7775001525879,24.1900005340576,24.2399997711182,283192000,22.0099449157715
"2272",24.7425003051758,24.7649993896484,24.3349990844727,24.6324996948242,198957600,22.3663425445557
"2273",25.1375007629395,25.1725006103516,24.7099990844727,24.9899997711182,196616800,22.6909503936768
"2274",25.0799999237061,25.2975006103516,24.3250007629395,24.3474998474121,249758400,22.1075592041016
"2275",24.4899997711182,25.1200008392334,23.9349994659424,24.8799991607666,252680400,22.5910701751709
"2276",24.0499992370605,24.4274997711182,23.8400001525879,24.2824993133545,319335600,22.0485439300537
"2277",24.6025009155273,24.6625003814697,23.875,24.1650009155273,212350800,21.9418525695801
"2278",23.7749996185303,24.5475006103516,23.3549995422363,24.1975002288818,289337600,21.9713611602783
"2279",24.2649993896484,24.4699993133545,23.7350006103516,24.0750007629395,208646000,21.86012840271
"2280",24.6574993133545,25.3649997711182,24.5925006866455,25.3549995422363,263202000,23.0223712921143
"2281",25.3799991607666,25.3824996948242,24.8024997711182,24.8600006103516,207178000,22.5729122161865
"2282",24.9825000762939,25.2199993133545,24.5174999237061,24.9974994659424,300308000,22.6977577209473
"2283",24.0100002288818,24.1574993133545,23.3349990844727,23.3549995422363,533478800,21.206371307373
"2284",23.4475002288818,23.6299991607666,23.0974998474121,23.5224990844727,222715200,21.3584575653076
"2285",23.6975002288818,24.3349990844727,23.5874996185303,24.3349990844727,257666000,22.0962085723877
"2286",24.1175003051758,24.1774997711182,23.8500003814697,24.1075000762939,163774000,21.8896446228027
"2287",23.8549995422363,24.0100002288818,23.5699996948242,23.6200008392334,149428800,21.4469890594482
"2288",23.75,24.2099990844727,23.5200004577637,24.0874996185303,183857200,21.8714809417725
"2289",23.9650001525879,24.3325004577637,23.7975006103516,24.1499996185303,185886800,22.0472164154053
"2290",24.1299991607666,24.2299995422363,23.4225006103516,23.5049991607666,185672400,21.4583797454834
"2291",23.2824993133545,23.9249992370605,23.2600002288818,23.7525005340576,216085600,21.6843299865723
"2292",23.5725002288818,23.9850006103516,23.4825000762939,23.7474994659424,177324800,21.6797657012939
"2293",23.9799995422363,24.0874996185303,23.5249996185303,23.5674991607666,169374400,21.5154361724854
"2294",23.4475002288818,23.6800003051758,23.1474990844727,23.4249992370605,200298800,21.3853416442871
"2295",23.5475006103516,23.625,23.2525005340576,23.4974994659424,161405600,21.4515342712402
"2296",23.7549991607666,24.2124996185303,23.6525001525879,24.1599998474121,196231600,22.056339263916
"2297",24.1674995422363,24.5524997711182,24.0375003814697,24.5300006866455,179452800,22.3941345214844
"2298",24.7099990844727,24.7224998474121,24.0224990844727,24.0650005340576,156084000,21.9696197509766
"2299",24,24.1900005340576,23.9500007629395,24.0100002288818,141496800,21.9194068908691
"2300",24.0774993896484,24.2250003814697,23.9799995422363,24.2199993133545,137123200,22.1111221313477
"2301",24.1000003814697,24.125,23.6375007629395,23.6725006103516,127770400,21.6112937927246
"2302",23.4950008392334,24.0949993133545,23.3299999237061,24.0249996185303,145022800,21.9331016540527
"2303",24.0125007629395,24.1900005340576,23.8125,24.1900005340576,110330800,22.0837345123291
"2304",24.2999992370605,24.5049991607666,24.1450004577637,24.2275009155273,115964400,22.1179676055908
"2305",24.2150001525879,24.5575008392334,24.1625003814697,24.1725006103516,140865200,22.0677642822266
"2306",24.4125003814697,25.1924991607666,24.3549995422363,25.1324996948242,201628400,22.9441680908203
"2307",25.1275005340576,25.2224998474121,24.9099998474121,25.1875,132678400,22.9943790435791
"2308",25.1450004577637,25.4274997711182,25.1124992370605,25.375,147822800,23.1655559539795
"2309",25.5925006866455,25.9375,25.3425006866455,25.7525005340576,184220400,23.510181427002
"2310",25.5974998474121,25.7075004577637,25.2399997711182,25.4675006866455,143315600,23.2500038146973
"2311",25.1949996948242,25.4400005340576,25.1000003814697,25.2574996948242,126247600,23.0582866668701
"2312",25.3274993896484,25.3950004577637,25.0674991607666,25.2800006866455,108806800,23.0788249969482
"2313",25.3525009155273,25.5599994659424,25.0375003814697,25.2924995422363,134054400,23.090238571167
"2314",25.5599994659424,25.5699996948242,25.375,25.5650005340576,109632800,23.3390140533447
"2315",25.4775009155273,25.7275009155273,25.4449996948242,25.6299991607666,100304400,23.3983459472656
"2316",25.9899997711182,26.2950000762939,25.9624996185303,26.1450004577637,160270800,23.8685131072998
"2317",26.1525001525879,26.5774993896484,26.1474990844727,26.4925003051758,153214000,24.1857509613037
"2318",26.3799991607666,26.6175003051758,26.2399997711182,26.4500007629395,137682800,24.1469497680664
"2319",26.5849990844727,26.625,26.2975006103516,26.4799995422363,176820800,24.1743431091309
"2320",26.4825000762939,26.9125003814697,26.2849998474121,26.4775009155273,142010800,24.172061920166
"2321",26.3125,26.8225002288818,26.3024997711182,26.6800003051758,129777600,24.3569240570068
"2322",26.6200008392334,26.7674999237061,26.4750003814697,26.5324993133545,102814000,24.2222728729248
"2323",26.3675003051758,26.5625,26.2224998474121,26.4174995422363,104532000,24.1172752380371
"2324",26.5,26.5475006103516,26.2649993896484,26.2975006103516,77645600,24.0077285766602
"2325",26.2224998474121,26.9475002288818,26.2199993133545,26.9200000762939,124760400,24.5760307312012
"2326",27.1625003814697,27.6049995422363,27.1499996185303,27.3899993896484,182404400,25.0050983428955
"2327",27.4300003051758,27.4750003814697,27.2199993133545,27.2474994659424,103553600,24.8750095367432
"2328",27.1949996948242,27.5,27.0499992370605,27.4974994659424,103496000,25.1032447814941
"2329",27.6049995422363,28.0475006103516,27.5674991607666,27.7800006866455,149424800,25.3611488342285
"2330",27.3775005340576,27.6825008392334,27.3549995422363,27.4524993896484,106314800,25.0621604919434
"2331",27.5575008392334,27.7450008392334,27.2999992370605,27.7399997711182,105616400,25.3246288299561
"2332",27.4874992370605,27.6049995422363,27.0300006866455,27.1350002288818,127207600,24.7723083496094
"2333",27.2275009155273,27.4424991607666,27.0424995422363,27.1650009155273,94326800,24.7996997833252
"2334",27.2425003051758,27.6525001525879,27.2075004577637,27.2549991607666,117630000,24.881856918335
"2335",27.3349990844727,27.625,27.1650009155273,27.6100006103516,108929200,25.2059516906738
"2336",27.7000007629395,28.0849990844727,27.7000007629395,28.0100002288818,133029200,25.5711231231689
"2337",27.9050006866455,28.0974998474121,27.8325004577637,28.0249996185303,101895600,25.5848140716553
"2338",28.0275001525879,28.0750007629395,27.4325008392334,27.4624996185303,187756000,25.0712928771973
"2339",27.2224998474121,27.2374992370605,26.7350006103516,26.8700008392334,243286000,24.5303859710693
"2340",26.9699993133545,27,26.5575008392334,26.7275009155273,129539600,24.4002990722656
"2341",26.6599998474121,27.0224990844727,26.5149993896484,26.7824993133545,122444000,24.4505004882812
"2342",26.7325000762939,26.7325000762939,26.3799991607666,26.4925003051758,126210000,24.1857509613037
"2343",26.2525005340576,26.6200008392334,26.1550006866455,26.4200000762939,134732400,24.1195678710938
"2344",26.25,26.4125003814697,26.1275005340576,26.2700004577637,112126400,23.9826240539551
"2345",25.9775009155273,26.3250007629395,25.9775009155273,26.0874996185303,224064800,23.8160133361816
"2346",24,24.6774997711182,23.9200000762939,24.4549999237061,458408400,22.325662612915
"2347",24.4025001525879,24.4699993133545,23.5625,23.7075004577637,328970800,21.6432418823242
"2348",23.4974994659424,23.6800003051758,23.1275005340576,23.4349994659424,274126000,21.3944721221924
"2349",23.4925003051758,23.5200004577637,23.1000003814697,23.4099998474121,192640400,21.3716487884521
"2350",23.5499992370605,23.9349994659424,23.4200000762939,23.7950000762939,227325200,21.7231311798096
"2351",23.7999992370605,23.9750003814697,23.4549999237061,23.5475006103516,164102000,21.4971809387207
"2352",23.5,23.5174999237061,23.1700000762939,23.3099994659424,143562000,21.4099197387695
"2353",23.3425006866455,23.3624992370605,22.9624996185303,23.1800003051758,174799600,21.2905197143555
